1750	41	2026-06-24 08:00:00+00	2026-06-24 12:00:00+00
1258	24	2026-06-25 13:00:00+00	2026-06-25 17:00:00+00
1260	25	2026-06-26 13:00:00+00	2026-06-26 17:00:00+00
1751	41	2026-06-26 13:00:00+00	2026-06-26 17:00:00+00
1263	27	2026-06-23 10:00:00+00	2026-06-23 14:00:00+00
1265	28	2026-06-24 12:00:00+00	2026-06-24 16:00:00+00
1752	42	2026-06-25 10:00:00+00	2026-06-25 14:00:00+00
1268	29	2026-06-23 14:00:00+00	2026-06-23 18:00:00+00
1753	42	2026-06-27 13:00:00+00	2026-06-27 17:00:00+00
1270	30	2026-06-24 14:00:00+00	2026-06-24 18:00:00+00
1272	31	2026-06-25 14:00:00+00	2026-06-25 18:00:00+00
1274	32	2026-06-26 14:00:00+00	2026-06-26 18:00:00+00
1275	33	2026-06-23 10:00:00+00	2026-06-23 14:00:00+00
1754	43	2026-06-26 12:00:00+00	2026-06-26 16:00:00+00
1277	34	2026-06-24 12:00:00+00	2026-06-24 16:00:00+00
1755	43	2026-06-28 13:00:00+00	2026-06-28 17:00:00+00
1756	44	2026-06-27 08:00:00+00	2026-06-27 12:00:00+00
1282	36	2026-06-23 15:00:00+00	2026-06-23 19:00:00+00
1284	37	2026-06-24 15:00:00+00	2026-06-24 19:00:00+00
1286	38	2026-06-25 15:00:00+00	2026-06-25 19:00:00+00
1287	39	2026-06-23 10:00:00+00	2026-06-23 14:00:00+00
1288	39	2026-06-26 15:00:00+00	2026-06-26 19:00:00+00
1289	40	2026-06-24 12:00:00+00	2026-06-24 16:00:00+00
1757	44	2026-06-29 13:00:00+00	2026-06-29 17:00:00+00
1758	45	2026-06-28 10:00:00+00	2026-06-28 14:00:00+00
1759	45	2026-06-30 13:00:00+00	2026-06-30 17:00:00+00
1296	43	2026-06-23 13:00:00+00	2026-06-23 17:00:00+00
1298	44	2026-06-24 13:00:00+00	2026-06-24 17:00:00+00
1299	45	2026-06-23 10:00:00+00	2026-06-23 14:00:00+00
1300	45	2026-06-25 13:00:00+00	2026-06-25 17:00:00+00
1301	46	2026-06-24 12:00:00+00	2026-06-24 16:00:00+00
1302	46	2026-06-26 13:00:00+00	2026-06-26 17:00:00+00
1760	46	2026-06-29 12:00:00+00	2026-06-29 16:00:00+00
1761	46	2026-07-01 13:00:00+00	2026-07-01 17:00:00+00
1763	1	2026-06-24 08:00:00+00	2026-06-24 12:00:00+00
1764	1	2026-06-25 13:00:00+00	2026-06-25 17:00:00+00
1765	2	2026-06-24 20:00:00+00	2026-06-25 04:00:00+00
1320	7	2026-06-23 13:00:00+00	2026-06-23 17:00:00+00
1321	8	2026-06-23 08:00:00+00	2026-06-23 12:00:00+00
1322	8	2026-06-24 13:00:00+00	2026-06-24 17:00:00+00
1323	9	2026-06-24 10:00:00+00	2026-06-24 14:00:00+00
1324	9	2026-06-25 13:00:00+00	2026-06-25 17:00:00+00
1325	10	2026-06-25 12:00:00+00	2026-06-25 16:00:00+00
1326	10	2026-06-26 13:00:00+00	2026-06-26 17:00:00+00
1766	2	2026-06-26 08:00:00+00	2026-06-26 12:00:00+00
1328	11	2026-06-27 14:00:00+00	2026-06-27 18:00:00+00
1333	14	2026-06-23 08:00:00+00	2026-06-23 12:00:00+00
1334	14	2026-06-23 14:00:00+00	2026-06-23 18:00:00+00
1335	15	2026-06-24 10:00:00+00	2026-06-24 14:00:00+00
1336	15	2026-06-24 14:00:00+00	2026-06-24 18:00:00+00
1337	16	2026-06-25 12:00:00+00	2026-06-25 16:00:00+00
1338	16	2026-06-25 14:00:00+00	2026-06-25 18:00:00+00
1340	17	2026-06-26 15:00:00+00	2026-06-26 19:00:00+00
1342	18	2026-06-27 15:00:00+00	2026-06-27 19:00:00+00
\.


